text,label
@stock this is the best graph shows mode we are now in despair heading towards mean @number ish @stock,2
@user i still say @stock @numberk before @stock don t show your ignorance right now @stock has x @number @number shares or @number equal basis,2
penney s and @stockacy s and @stockartha oh my @stock @stock @stockso @stock @stock,0
@stock @stock as mentioned a few days ago god stocks oversold @stock @stockx @stockxj @stockx jag @number @stock @stock @stock @stock the royalties @stock @stock @stock,2
@stock @number @number printed ah this baby s gonna pop tomorrow share buy back euro expansion fast growing company here,2
@user @user @user i still say @stock @numberk before @stock ignorance is bliss my friend and an education is expensive,2
@stock @number mil share buy back estimated @stock @number @number vs @number @number last year,2
time for some shorty pants @stock trains esistance,0
j@stockg used to be @number and trades on several exchanges that had a buyout a few years ago @stock @stock @stock we ll see @stock @stock in @stockx @stockxj space on @stock,2
@stock closes @number @number ah,2
@stockt @numbers a charm and this can be a trade and long term hold with reinvesting @stock ex is another area that may see @stock @stock @stock @stock @stock n te,2
market wrap video additions to watch ist including @stock @stock end @stock @stock @stock @stock @stock,2
investors into @stock @stock pa @stock stocks in @stockx @stockxj @stock @stockx @stock @stock @stock @stock pa and goo @stock @stock @stock @stock @stock pay @stock,2
@stock @stock @stock @stock is ichan ent showing interest in the space @stock @stock @stock @stock shows support @number trading with @stock @stock tat @stock @stock,2
@stock ice cream sandwich and jelly bean are more popular than gingerbread,2
@stock great day today breakout on huge volume ots of shorts congrats to members who joined in,2
@stock @number @number target short un price action,2
i invested in @stock but i have more than a few words for steve ballmer,2
@stock ran into the gap today and pulled back maybe a trade in to it again,2
end ran into space with large red candle on left and may try it again soon for a trade,2
@stock bounced pretty good so gold stocks may move up some like @stock god @stock and silver @stock,2
trade idea @stock the breakdown in @stock @number target @number @number cut above @number @number,0
tab finally starting to break out @stock crossover today should support higher prices in short term,2
@stock an ndervalued stock p @stock of @numberx with a p@stockg of just @number @numberx no debt and about @number million of cash,2
@stock still looking interesting trading within an ascending triangle pattern w resistance at @number @number,2
@stock the hourly shows a head shoulder formation forming,0
@user uncapping @number @number of @stock @number @number @stock for @numberc in case that @number @numberk buy of @number s knows something nvidia acquisition umors esurface,2
the @stock @stock line moves up it means nv@stock@stock is being accumulated bought,2
@user @stock working nicely forms another consolidation above @number @number,2
post how ong can you hold your breath @stock @stock,2
@stock between yesterdays session and today s @stock almost the entire float has been traded lol,0
@stock right back to @number i m eady,2
@stock blast off,2
@stock from watch list gapped over line with volume of @number average full day,2
slowdown in @stock services troubling would look to other pet companies to play pet humanization trend @stock @stock,0
@stock looking good here for another run at those highs,2
@stock possible grind to @number @number @number,2
@stock like it over @number @number needs better vol,2
today s watchlist for shot stocks @stock @stock @stock @stock ca,0
i bought some @stock i love knife catching,2
@stock like it over @number @number,2
@user @stock barclays price target for apple is now @number says decline is b c it might make only @number profit @number shr,2
@stock still holding short from @number @number s i think we will see low @number s by tomorrow,0
@stock if it can hold this @number @number level it is a good long imo,2
@stock nice bullish start no position here,2
personally i would like to see @stock @number share before @number @stock after a @number @number split of course then we would see @number very quickly @stock,2
